ID,country_group,lead type ,lead type,User_grade2,Custom_link ,User_type2,Age of lead,Win/Loss
588,India,www.google.co.in,TR,B6,0,B,10,0
589,India,Dir,Blank,B7,0,A,133,0
590,India,www.google.co.in,TR,B6,0,B,10,0
591,India,Dir,TR,B6,0,B,10,0
592,ROW,www.google.co.in,TR,B7,0,B,10,0
593,India,Dir,EN,B4,0,A,10,0
594,India,Dir,EN,B4,0,B,10,0
595,India,Direct,EN,B7,0,A,10,0
596,India,www.youtube.com,GC,B7,0,A,10,0
597,India,Dir,TR,B4,0,B,10,0
598,India,www.google.co.in,TR,B5,0,A,10,0
599,United States,Dir,TR,B7,0,B,5,0
600,ROW,www.quora.com,TR,B7,0,A,10,0
601,ROW,www.google.com,TR,B4,0,B,10,0
602,United States,google-search,TR,B5,0,B,10,0
603,United States,google-search,TR,B7,0,B,10,0
604,United States,Dir,TR,B7,0,B,10,0
605,ROW,www.google.com,TR,B4,0,B,10,0
606,India,Dir,GC,B5,0,B,10,0
607,ROW,blog,BS,B7,0,A,10,0
608,India,google-search,TR,B7,0,B,10,0
609,India,google-search,TR,B3,0,B,10,0
610,ROW,google-search,EN,B7,0,A,4,0
611,ROW,Dir,HS,B7,0,A,139,0
612,India,www.google.co.in,TR,B7,0,A,35,0
613,ROW,blog,BS,B3,0,A,10,0
614,India,Referral,HS,B7,0,A,128,0
615,India,www.youtube.com,TR,B1,0,A,4,0
616,India,www.google.co.in,GC,B7,0,A,5,0
617,India,Dir,EN,B7,0,A,4,0
618,ROW,blog,BS,B7,0,A,22,0
619,India,www.google.com,TR,B7,0,A,4,0
620,India,google-search,EN,B7,0,A,3,0
621,ROW,Dir,TR,B5,0,A,10,0
622,ROW,Dir,HS,B7,0,A,133,0
623,India,blog,BS,B7,0,A,10,0
624,United States,Dir,TR,B1,0,B,10,0
625,ROW,app,HS,B7,0,A,67,0
626,United States,Direct,IN,B2,0,A,10,0
627,ROW,youtube,TR,B5,0,B,10,0
628,ROW,youtube,HS,B7,0,B,10,0
629,India,www.google.co.in,TR,B7,0,B,10,0
630,India,Dir,TR,B7,0,A,10,0
631,ROW,NityoIN,Blank,B7,0,A,8,0
632,India,Phone,Phone,B7,0,A,137,0
633,India,Dir,TR,B5,0,B,12,0
634,ROW,Dir,EN,B5,0,A,11,0
635,India,Dir,TR,B1,0,A,22,0
636,India,Dir,TR,B5,0,B,10,0
637,India,www.google.co.in,TR,B7,0,B,10,0
638,India,google-dis,TR,B7,0,B,10,0
639,India,www.google.co.in,TR,B7,0,A,10,0
640,United States,Dir,Blank,B7,0,A,10,0
641,United States,Dir,Blank,B7,0,A,10,0
642,India,Dir,IN,B7,0,B,10,0
643,India,Dir,TR,B2,0,A,10,0
644,India,www.google.co.in,TR,B7,0,A,10,0
645,ROW,www.quora.com,HS,B7,0,A,10,0
646,ROW,Dir,TR,B3,0,A,10,0
647,ROW,Phone,Blank,B4,0,A,12,0
648,India,Dir,TR,B5,0,B,2,0
649,India,Direct,TR,B7,0,A,10,0
650,India,Dir,EN,B4,0,A,10,0
651,United States,Dir,HS,B6,0,B,6,0
652,United States,android-app,TR,B6,0,B,10,0
653,United States,Dir,TR,B7,1,A,2,1
654,India,Dir,GC,B7,0,A,10,0
655,India,google-search,TR,B5,0,A,10,0
656,ROW,www.youtube.com,IN,B3,1,A,16,0
657,ROW,blog,BS,B7,0,A,10,0
658,ROW,www.youtube.com,EN,B2,0,A,10,0
659,India,Referral,HS,B7,0,A,104,0
660,India,intercom-intercom,Intercom,B7,0,A,10,0
661,India,Referral,HS,B7,0,A,104,0
662,India,Dir,EN,B6,0,C,12,0
663,India,www.google.com,TR,B6,0,C,6,0
664,India,Custom Payment Link,Custom Link,B7,1,A,28,0
665,India,Referral,HS,B7,0,A,113,0
666,India,Dir,HS,B7,0,A,12,0
667,India,Dir,EN,B5,0,B,79,0
668,India,bing,EN,B1,0,B,10,0
669,India,www.google.co.in,IN,B7,0,A,3,0
670,India,Dir,TR,B7,0,A,6,0
671,India,www.youtube.com,HS,B7,0,A,4,0
672,ROW,Referral,HS,B7,0,A,127,0
673,India,Dir,IN,B1,0,A,10,0
674,India,Dir,TR,B1,0,A,8,0
675,India,Referral,HS,B7,0,A,114,0
676,India,Dir,TR,B7,0,A,10,0
677,India,Dir,TR,B2,0,A,10,0
678,India,bing,TR,B7,0,A,10,0
679,United States,Dir,HS,B7,0,C,46,0
680,United States,Dir,TR,B6,0,C,10,0
681,India,Dir,TR,B1,0,A,16,0
682,ROW,google-search,HS,B7,0,A,63,0
683,India,www.google.co.in,IN,B2,0,A,36,0
684,India,Dir,TR,B1,0,A,1,0
685,India,Dir,HS,B1,0,A,10,0
686,India,Dir,IN,B1,0,A,29,0
687,United States,www.google.com,TR,B1,0,A,15,0
688,India,Dir,HS,B7,1,A,1,0
689,India,Direct,GC,B7,0,B,38,0
690,India,google-search,EN,B3,0,B,10,0
691,ROW,analyticsindiamag.com,IN,B3,0,A,10,0
692,ROW,www.google.com.ng,EN,B7,0,A,12,0
693,India,blog,BS,B4,0,A,14,0
694,United States,www.google.com,GC,B7,0,A,7,0
695,India,com.google.android.gm,HS,B2,0,A,4,0
696,India,google-search,IN,B5,0,A,2,1
697,India,google-search,EN,B7,0,A,10,0
698,India,intercom-intercom,Intercom,B7,0,A,5,0
699,India,Phone,UP,B7,0,A,6,0
700,India,Custom Payment Link,IN,B7,1,B,0,1
701,India,intercom-intercom,Intercom,B7,0,B,10,0
702,India,Dir,Like,B5,0,B,10,0
703,India,Dir,Like,B5,0,B,10,0
704,India,www.google.com,HS,B1,0,A,10,0
705,India,blog,IN,B7,0,B,3,0
706,India,blog,BS,B7,0,A,10,0
707,India,intercom-intercom,Intercom,B7,0,B,10,0
708,India,intercom-intercom,Intercom,B7,0,A,10,0
709,India,Phone,Phone,B7,1,A,4,0
710,India,Phone,Blank,B7,0,A,0,0
711,India,Dir,GC,B7,0,A,1,0
712,India,www.youtube.com,GC,B7,0,A,10,0
713,India,www.google.co.in,TR,B7,0,A,3,0
714,India,www.quora.com,IN,B2,0,A,9,0
715,India,Dir,HS,B7,0,A,2,0
716,India,Dir,TR,B4,0,A,10,0
717,India,Dir,TR,B4,0,B,13,0
718,India,blog,BS,B1,0,A,10,0
719,India,google-search,EN,B7,0,A,3,0
720,India,google-search,HS,B7,0,B,3,0
721,India,android-app,TR,B7,0,A,21,0
722,India,www.bing.com,TR,B2,0,A,10,0
723,India,www.google.co.in,TR,B3,0,B,10,0
724,India,Dir,GC,B7,0,A,10,0
725,India,Dir,TR,B7,0,B,50,0
726,India,blog,BS,B7,0,A,10,0
727,India,blog,BS,B7,0,A,10,0
728,ROW,blog,BS,B7,0,A,10,0
729,India,bing,HS,B7,0,A,10,0
730,United States,Dir,TR,B1,0,A,7,0
731,India,Dir,Like,B2,0,A,10,0
732,India,Dir,TR,B1,0,A,10,0
733,India,bing,TR,B7,0,A,10,0
734,United States,Phone,UP,B7,0,A,15,0
735,ROW,www.youtube.com,HS,B3,0,A,6,0
736,ROW,www.linkedin.com,TR,B1,0,A,3,0
737,India,intercom-intercom,Intercom,B7,0,A,10,0
738,ROW,www.google.co.uk,TR,B6,0,B,9,0
739,India,google-search,TR,B4,0,A,6,0
740,ROW,rakuten,TR,B4,0,A,10,0
741,United States,Dir,TR,B4,0,C,10,0
742,ROW,Dir,TR,B6,0,C,10,0
743,United States,email,UP,B5,0,C,0,1
744,India,android-app,TR,B6,0,C,1,1
745,India,www.google.co.in,HS,B2,0,A,9,0
746,India,Direct,HS,B2,0,A,5,0
747,India,Dir,TR,B7,0,A,10,0
748,India,google-search,TR,B1,0,A,10,0
749,India,Dir,GC,B7,0,A,10,0
750,India,hs_email,TR,B1,0,B,3,0
751,India,Dir,GC,B7,0,A,4,0
752,India,Dir,TR,B7,0,A,10,0
753,India,Dir,TR,B7,0,A,10,0
754,India,blog,BS,B7,0,A,10,0
755,ROW,Referral,HS,B7,0,A,127,0
756,India,Dir,TR,B7,0,A,10,0
757,United States,intercom-intercom,Intercom,B7,0,A,10,0
758,India,Dir,IN,B4,0,A,8,0
759,India,google-search,HS,B6,0,B,3,0
760,India,google-search,TR,B6,0,B,6,0
761,India,google-search,TR,B7,0,A,8,1
762,India,www.google.co.in,HS,B7,1,A,10,1
763,ROW,www.youtube.com,TR,B4,0,A,3,0
764,India,Dir,IN,B3,0,B,15,0
765,India,Dir,IN,B3,0,A,9,0
766,United States,email,UP,B1,0,A,1,0
767,India,LinkedIN,Phone,B7,0,A,10,0
768,ROW,Referral,HS,B7,0,A,58,0
769,India,Dir,IN,B7,0,A,10,0
770,India,Custom Payment Link,TR,B6,0,B,1,0
771,India,Direct,IN,B5,1,A,41,0
772,India,Direct,TR,B4,0,A,6,0
773,India,www.google.co.in,HS,B7,0,A,19,0
774,India,intercom-intercom,Intercom,B1,0,B,10,0
775,ROW,blog,BS,B7,0,A,10,0
776,India,Phone,Phone,B7,0,B,5,0
777,India,android-app,Like,B6,0,B,10,0
778,ROW,app,HS,B7,1,A,37,1
779,India,android-app,Like,B6,0,B,10,0
780,India,android-app,Like,B6,0,B,20,0
781,United States,Direct,HS,B5,0,A,17,0
782,India,Dir,IN,B7,0,A,36,0
783,India,Dir,IN,B7,0,A,4,0
784,India,Dir,TR,B7,0,A,7,0
785,India,Phone,UP,B7,0,B,34,0
786,India,www.google.co.in,HS,B7,1,B,9,0
787,India,www.google.co.in,EN,B7,0,A,10,0
788,ROW,app,HS,B7,0,A,-261,0
789,India,www.youtube.com,EN,B1,0,A,3,0
790,India,Dir,EN,B7,0,A,10,0
791,India,Dir,TR,B7,0,B,5,0
792,United States,www.google.com,TR,B2,0,B,4,0
793,India,Custom Payment Link,Custom Link,B6,1,A,0,1
794,India,Direct,EN,B7,0,B,10,0
795,India,www.google.co.in,HS,B7,0,A,10,0
796,India,Dir,IN,B3,0,A,10,0
797,India,www.google.com,HS,B1,0,A,5,0
798,India,www.google.co.in,HS,B4,0,A,10,0
799,India,Referral,HS,B7,0,A,114,0
800,India,Phone,Phone,B7,0,A,2,0
801,India,google-search,IN,B4,0,A,10,0
802,United States,intercom-intercom,Intercom,B7,0,B,10,0
803,India,www.google.com,TR,B7,0,A,19,0
804,India,www.google.com,TR,B7,0,B,19,0
805,India,www.google.com,TR,B7,0,B,19,0
806,India,blog,BS,B7,0,A,10,0
807,ROW,NityoUS,Blank,B7,0,A,21,0
808,ROW,direct sales-NityoUS,Affiliate,B7,0,A,21,0
809,India,quora,TR,B7,0,A,9,0
810,India,email,EN,B7,0,A,10,0
811,ROW,Dir,TR,B3,0,B,10,0
812,ROW,Dir,TR,B3,0,A,10,0
813,United States,www.google.com,TR,B1,1,C,3,1
814,United States,Dir,HS,B7,1,C,0,1
815,United States,www.google.com,TR,B7,0,A,5,0
816,ROW,www.google.com.ph,TR,B4,1,A,0,1
817,United States,google-search,TR,B3,0,B,10,0
818,India,Custom Payment Link,VS,B7,0,C,36,0
819,India,www.google.com,IN,B5,1,C,2,1
820,India,Phone,UP,B5,1,C,2,1
821,ROW,blog,BS,B7,0,A,10,0
822,India,Dir,EN,B6,0,B,3,0
823,India,www.google.co.in,EN,B6,1,A,0,1
824,United States,Dir,TR,B1,0,A,39,0
825,ROW,blog,BS,B7,0,A,13,0
826,ROW,intercom-intercom,Phone,B7,0,B,10,0
827,India,Dir,UP,B7,0,A,0,1
828,India,Dir,HS,B3,0,A,10,0
829,India,Dir,EN,B4,0,A,17,0
830,India,Referral,HS,B7,0,A,104,0
831,India,blog,BS,B7,0,A,20,0
832,ROW,www.youtube.com,TR,B7,0,A,8,0
833,United States,www.google.com,EN,B7,0,B,7,0
834,United States,intercom-intercom,Intercom,B7,0,B,10,0
835,India,www.google.com,GC,B7,0,A,10,0
836,India,google-search,IN,B2,0,A,8,0
837,India,www.google.co.in,HS,B6,1,C,0,1
838,India,www.google.co.in,EN,B6,1,C,0,1
839,India,Custom Payment Link,EN,B6,0,C,10,0
840,India,www.google.co.in,EN,B6,0,C,14,0
841,India,blog,BS,B7,0,A,5,0
842,India,Dir,IN,B1,0,A,4,0
843,India,blog,BS,B7,0,B,10,0
844,India,intercom-intercom,Blank,B7,0,A,23,0
845,India,www.google.co.in,TR,B1,0,A,38,0
846,India,bing,TR,B7,0,A,8,0
847,India,Dir,TR,B5,0,B,10,0
848,India,Direct,TR,B2,0,B,10,0
849,India,www.google.co.in,TR,B4,0,B,10,0
850,India,bing,TR,B7,0,A,1,0
851,India,google-search,HS,B7,0,A,67,0
852,ROW,www.youtube.com,HS,B7,0,B,10,0
853,ROW,www.youtube.com,TR,B7,0,A,10,0
854,ROW,intercom-intercom,Intercom,B7,0,B,10,0
855,ROW,Dir,HS,B3,0,B,3,0
856,ROW,Dir,TR,B3,0,A,3,0
857,United States,blog,BS,B7,0,A,10,0
858,India,email,EN,B1,0,A,5,0
859,India,Dir,TR,B7,0,A,5,0
860,India,blog,BS,B7,0,A,7,0
861,India,Dir,IN,B1,0,B,10,0
862,India,android-app,IN,B2,0,A,11,0
863,India,Dir,TR,B2,0,A,10,0
864,ROW,direct sales-NityoUS,Affiliate,B7,0,B,62,0
865,India,google-search,TR,B4,0,A,10,0
866,India,google-search,GC,B7,0,A,10,0
867,India,www.google.co.in,TR,B4,0,A,10,0
868,India,Direct,TR,B5,0,B,10,0
869,India,blog,BS,B1,0,A,10,0
870,India,Referral,HS,B6,0,A,3,0
871,ROW,Dir,TR,B7,0,A,3,0
872,United States,www.google.com,HS,B4,0,A,3,0
873,India,www.youtube.com,TR,B3,0,A,5,0
874,India,Referral,UP,B7,0,A,14,0
875,India,Dir,TR,B4,0,A,10,0
876,India,www.google.co.in,TR,B6,0,A,1,1
877,India,Dir,GC,B3,0,A,5,0
878,India,Dir,TR,B5,0,B,10,0
879,India,Dir,HS,B1,0,B,4,0
880,India,android-app,IN,B1,0,A,10,0
881,United States,Dir,IN,B6,1,C,0,1
882,India,Dir,GC,B7,0,A,7,0
883,India,google-search,IN,B4,0,A,5,0
884,India,General Enquiry,UP,B7,0,A,30,0
885,United States,Dir,TR,B4,0,A,10,0
886,India,Phone,Phone,B7,0,A,9,0
887,United States,quora,TR,B2,0,A,10,0
888,United States,hs_email,TR,B5,0,B,5,0
889,India,Dir,HS,B2,0,A,1,0
890,India,Dir,TR,B4,0,A,8,0
891,India,bing,TR,B1,0,A,7,0
892,India,google-search,TR,B7,0,A,10,0
893,India,www.google.com,TR,B1,0,A,10,0
894,India,Dir,TR,B3,1,A,8,1
895,India,Dir,TR,B7,0,B,109,0
896,India,Dir,Phone,B5,0,B,7,0
897,United States,Phone,UP,B6,0,B,43,0
898,United States,blog,BS,B7,0,A,2,0
899,United States,intercom-intercom,Blank,B7,0,A,1,0
900,United States,www.google.com,EN,B1,1,A,1,1
901,India,Dir,TR,B2,0,A,10,0
902,India,youtube.com,EN,B1,0,A,4,0
903,India,blog,BS,B7,0,A,10,0
904,India,android-app,IN,B7,0,A,29,0
905,India,Dir,TR,B7,0,A,0,0
906,India,bing,IN,B2,0,A,24,0
907,India,metric.picodi.net,IN,B2,0,A,10,0
908,India,Dir,EN,B1,0,A,12,0
909,United States,rakuten,TR,B4,0,A,1,0
910,India,www.youtube.com,IN,B7,0,A,5,0
911,India,Dir,HS,B7,0,A,65,0
912,India,Dir,HS,B7,1,A,1,1
913,India,lms-intercom,Intercom,B7,0,B,10,0
914,India,Dir,EN,B1,0,A,8,0
915,India,www.google.co.in,TR,B4,0,A,10,0
916,India,www.quora.com,TR,B7,0,A,6,0
917,India,Dir,TR,B7,0,A,4,0
918,ROW,google-search,HS,B7,0,A,3,0
919,India,android-app,IN,B7,0,A,10,0
920,India,blog,BS,B7,0,A,30,0
921,India,Dir,TR,B1,0,A,17,0
922,India,www.google.co.in,EN,B7,1,A,19,0
923,India,www.google.com,TR,B4,0,A,4,0
924,India,Dir,HS,B7,0,A,16,0
925,India,www.google.co.in,TR,B7,0,A,10,0
926,India,Custom Payment Link,Phone,B5,1,A,2,0
927,ROW,Dir,TR,B6,0,B,10,0
928,ROW,Dir,TR,B6,0,B,10,0
929,United States,google-search,TR,B6,0,C,4,0
930,India,Custom Payment Link,Custom Link,B4,1,B,0,1
931,India,Dir,TR,B1,0,A,34,0
932,India,www.quora.com,EN,B7,0,A,6,0
933,India,Dir,GC,B7,0,A,10,0
934,India,www.youtube.com,EN,B2,0,A,10,0
935,India,Dir,HS,B6,0,A,10,0
936,United States,www.youtube.com,TR,B1,0,A,7,0
937,India,www.google.co.in,TR,B2,0,A,10,0
938,India,Dir,TR,B7,0,A,10,0
939,India,Dir,TR,B7,0,B,11,0
940,ROW,android-app,EN,B1,0,A,7,0
941,United States,Direct,TR,B6,0,C,5,0
942,United States,Dir,TR,B6,0,C,51,0
943,India,www.google.co.in,TR,B2,0,A,3,0
944,India,Dir,UP,B5,0,C,0,1
945,India,hs_email,IN,B7,0,C,10,0
946,India,Dir,TR,B5,0,C,11,0
947,India,Dir,TR,B6,0,C,9,0
948,India,Dir,TR,B5,0,C,10,0
949,India,Dir,TR,B6,0,C,10,0
950,India,Dir,TR,B6,0,C,10,0
951,India,Dir,TR,B5,0,C,10,0
952,India,Dir,IN,B5,1,C,9,1
953,United States,Dir,TR,B7,1,A,0,1
954,India,Referral,HS,B7,0,A,104,0
955,ROW,Dir,HS,B2,0,A,3,0
956,United States,hs_email,TR,B7,0,B,3,0
957,United States,www.google.com,TR,B7,0,B,10,0
958,United States,www.google.com,TR,B7,0,A,10,0
959,United States,www.google.com,TR,B7,0,B,13,0
960,ROW,www.google.co.uk,HS,B2,0,B,5,0
961,India,blog,BS,B7,0,A,11,0
962,ROW,www.google.com.bh,HS,B2,0,A,78,0
963,India,Dir,UP,B6,1,A,0,1
964,India,Dir,TR,B7,0,A,19,0
965,India,iPhone-app,EN,B5,0,B,0,0
966,India,www.google.co.in,TR,B5,0,A,12,0
967,India,iPhone-app,EN,B5,0,B,0,1
968,India,Dir,HS,B7,0,A,110,0
969,United States,Dir,TR,B5,0,A,5,0
970,India,blog,BS,B7,0,A,44,0
971,ROW,www.youtube.com,TR,B7,0,A,37,0
972,India,www.youtube.com,HS,B3,0,A,10,0
973,ROW,NityoUS,HS,B7,0,A,141,0
974,ROW,direct sales-NityoUS,Affiliate,B7,0,B,35,1
975,India,www.google.co.in,TR,B5,0,B,10,0
976,India,www.google.co.in,TR,B5,0,A,10,0
977,India,www.google.co.in,TR,B1,0,B,10,0
978,India,www.google.co.in,TR,B5,0,B,10,0
979,India,www.google.co.in,TR,B5,0,B,10,0
980,India,www.google.co.in,TR,B1,0,A,10,0
981,India,hs_email,IN,B6,0,C,10,0
982,India,Direct,TR,B6,0,C,10,0
983,India,Direct,TR,B6,0,C,10,0
984,India,www.youtube.com,TR,B6,0,C,10,0
985,India,Dir,EN,B2,0,B,10,0
986,India,Direct,GC,B7,0,A,10,0
987,India,intercom-intercom,Intercom,B7,0,A,10,0
988,India,www.google.co.in,IN,B7,0,A,0,0
989,India,www.google.co.in,TR,B7,0,A,4,0
990,India,Dir,IN,B1,0,A,31,0
991,India,www.youtube.com,TR,B7,0,A,10,0
992,India,Dir,TR,B7,0,A,10,0
993,United States,Dir,TR,B3,0,A,4,0
994,United States,hs_email,TR,B3,0,A,10,0
995,India,www.youtube.com,GC,B7,0,A,10,0
996,India,google-search,TR,B3,0,A,10,0
997,India,Dir,TR,B7,0,B,10,0
998,India,www.youtube.com,TR,B6,0,B,10,0
999,India,www.google.co.in,TR,B6,0,B,10,0
1000,India,intercom-intercom,Intercom,B7,0,A,10,0
1001,United States,Dir,TR,B7,0,B,10,0
1002,India,www.google.co.in,EN,B1,0,A,10,0
1003,India,Dir,TR,B4,0,B,10,0
1004,India,blog,BS,B7,0,A,10,0
1005,India,blog,BS,B7,0,A,10,0
1006,India,bing,TR,B5,0,A,10,0
1007,India,Direct,EN,B7,0,A,10,0
1008,India,www.google.co.in,TR,B1,0,A,10,0
1009,India,Dir,IN,B6,0,B,10,0
1010,United States,www.youtube.com,TR,B6,0,B,10,0
1011,India,Dir,HS,B2,0,A,10,0
1012,ROW,Direct,TR,B7,0,B,10,0
1013,India,Direct,IN,B7,0,B,98,0
1014,United States,md-welcome-mailer,TR,B6,0,B,10,0
1015,United States,www.google.com,TR,B7,0,B,10,0
1016,ROW,intercom-intercom,Intercom,B7,0,A,10,0
1017,India,blog,BS,B7,0,A,12,0
1018,India,google-search,EN,B4,0,A,10,0
1019,India,google-search,EN,B1,0,A,10,0
1020,India,Dir,EN,B6,0,B,3,0
1021,India,Dir,HS,B6,0,A,10,0
1022,India,google-search,TR,B1,0,A,10,0
1023,United States,Dir,TR,B7,0,A,10,0
1024,ROW,Dir,HS,B7,0,A,134,0
1025,ROW,Dir,EN,B7,0,A,10,0
1026,India,www.google.co.in,HS,B7,0,A,109,0
1027,India,Dir,TR,B7,0,B,10,0
1028,India,blog,BS,B1,0,A,10,0
1029,India,Direct,EN,B7,0,A,2,0
1030,India,Direct,EN,B7,0,B,10,0
1031,ROW,intercom-intercom,Intercom,B4,0,B,10,0
1032,ROW,blog,BS,B7,0,A,8,0
1033,India,www.google.com,TR,B7,0,B,10,0
1034,ROW,rakuten,HS,B1,0,A,10,0
1035,ROW,rakuten,TR,B7,0,A,10,0
1036,ROW,www.youtube.com,TR,B7,0,B,5,0
1037,ROW,www.google.com,EN,B7,0,A,8,0
1038,United States,email,TR,B1,0,A,18,0
1039,ROW,www.google.com,IN,B4,0,A,3,0
1040,ROW,Dir,EN,B4,0,A,49,0
1041,ROW,Dir,GC,B7,0,A,4,0
1042,ROW,quora,TR,B1,0,A,18,0
1043,United States,www.youtube.com,HS,B1,0,A,7,0
1044,United States,Dir,TR,B7,0,A,10,0
1045,United States,android-app,EN,B1,0,B,44,0
1046,United States,Dir,EN,B1,0,A,3,0
1047,United States,www.onlinestudies.com,EN,B2,0,A,23,0
1048,United States,www.google.com,GC,B7,0,A,10,0
1049,India,Dir,TR,B1,0,A,7,1
1050,India,google-search,EN,B7,0,B,1,0
1051,ROW,Dir,EN,B6,1,C,0,1
1052,ROW,www.youtube.com,IN,B3,0,A,10,0
1053,ROW,blog,BS,B7,0,A,10,0
1054,ROW,quora,EN,B1,0,A,17,0
1055,ROW,blog,BS,B2,0,A,5,0
1056,ROW,www.youtube.com,TR,B5,1,B,95,0
1057,ROW,www.youtube.com,TR,B5,0,B,10,0
1058,ROW,Dir,TR,B7,0,B,10,0
1059,ROW,Phone,UP,B6,0,B,52,0
1060,ROW,www.youtube.com,EN,B4,0,A,7,1
1061,ROW,www.edlibre.com,EN,B1,0,A,5,0
1062,ROW,Dir,EN,B7,0,A,8,0
1063,United States,google-dis,IN,B5,0,A,52,0
1064,ROW,www.google.com,EN,B6,0,A,0,1
1065,ROW,Dir,TR,B1,0,A,10,0
1066,India,android-app,TR,B4,1,B,-1,0
1067,India,android-app,EN,B5,0,B,40,0
1068,India,Phone,UP,B6,1,B,0,1
1069,India,google-search,GC,B7,0,B,5,0
1070,India,Dir,IN,B1,0,A,2,0
1071,India,Phone,UP,B1,0,B,80,0
1072,India,www.google.com,TR,B4,0,B,10,0
1073,ROW,Dir,GC,B7,0,A,10,0
1074,ROW,Dir,HS,B7,0,A,114,0
1075,India,Direct,TR,B3,0,A,19,0
1076,United States,www.quora.com,HS,B2,0,A,2,0
1077,India,blog,BS,B2,0,A,10,0
1078,India,android-app,Like,B6,0,B,10,0
1079,India,hs_email,GC,B7,1,A,3,1
1080,India,android-app,Like,B6,0,B,10,0
1081,India,android-app,Like,B6,0,B,10,0
1082,India,android-app,Like,B6,0,B,10,0
1083,India,Dir,EN,B6,0,B,7,0
1084,India,Dir,EN,B6,0,B,5,0
1085,India,Dir,TR,B3,0,A,10,0
1086,India,google-search,IN,B1,0,A,10,0
1087,India,Phone,Phone,B7,0,A,139,0
1088,India,intercom-intercom,Blank,B7,0,A,9,0
1089,India,blog,BS,B7,0,A,9,0
1090,India,Dir,TR,B1,0,A,12,0
1091,India,Dir,TR,B1,0,B,10,0
1092,India,google-search,TR,B7,0,A,10,0
1093,India,google-search,IN,B1,0,A,29,0
1094,ROW,blog,BS,B7,0,A,10,0
1095,India,www.quora.com,TR,B7,0,A,10,0
1096,India,Referral_Program,HS,B7,0,A,60,0
1097,ROW,Dir,GC,B7,0,A,11,0
1098,India,blog,BS,B7,0,A,10,0
1099,India,Direct,TR,B7,0,B,21,0
1100,India,www.google.com,TR,B2,0,B,10,0
1101,India,Dir,TR,B2,0,B,10,0
1102,ROW,Dir,TR,B3,0,A,10,0
1103,ROW,www.youtube.com,HS,B7,0,A,4,0
1104,India,www.google.co.in,EN,B3,0,A,5,0
1105,India,bing,TR,B7,0,A,10,0
1106,ROW,www.youtube.com,TR,B7,0,A,13,0
1107,ROW,android-app,EN,B7,0,B,91,0
1108,India,Dir,IN,B1,0,A,1,0
1109,India,Dir,GC,B7,0,A,13,0
1110,India,Referral,HS,B7,0,A,113,0
1111,India,google-search,TR,B1,0,A,3,0
1112,India,Direct,TR,B7,1,A,4,1
1113,India,bing,TR,B7,0,A,4,0
1114,India,Dir,TR,B4,0,A,10,0
1115,India,blog,BS,B7,0,B,7,0
1116,India,quora-intercom,Intercom,B7,0,A,10,0
1117,United States,google,TR,B2,1,A,10,0
1118,India,blog,BS,B7,0,A,10,0
1119,India,Referral,HS,B7,0,A,71,0
1120,India,Phone,Phone,B7,0,A,14,0
1121,India,google-search,TR,B1,0,A,22,0
1122,ROW,google-search,TR,B2,0,B,4,0
1123,ROW,blog,HS,B7,0,A,112,0
1124,India,Phone,Phone,B7,0,A,22,0
1125,ROW,Dir,TR,B3,0,A,9,0
1126,ROW,www.google.com.ng,TR,B3,0,B,10,0
1127,ROW,www.google.com.ng,TR,B3,0,B,10,0
1128,ROW,www.google.com.ng,TR,B3,0,A,10,0
1129,India,Dir,TR,B7,0,A,10,0
1130,India,fb-facebook,SM,B7,0,A,23,0
1131,United States,www.google.com,HS,B1,0,A,10,0
1132,ROW,lm.facebook.com,HS,B4,0,A,25,0
1133,United States,hs_email,EN,B5,0,C,1,1
1134,India,Dir,UP,B6,0,C,0,1
1135,India,hs_email,HS,B2,0,B,48,0
1136,India,android-app,IN,B7,0,A,17,0
1137,India,Dir,TR,B1,0,A,10,0
1138,United States,Dir,IN,B6,0,B,9,0
1139,United States,www.google.com,EN,B5,1,B,0,1
1140,India,google-search,TR,B4,0,B,10,0
1141,India,android-app,IN,B5,0,B,6,0
1142,India,google-search,TR,B4,0,B,10,0
1143,India,google-search,TR,B5,0,B,4,0
1144,India,google-search,TR,B4,0,A,30,0
1145,India,google-search,TR,B4,0,B,10,0
1146,India,www.google.co.in,HS,B7,0,A,64,0
1147,India,Referral,HS,B7,0,A,104,0
1148,India,android-app,IN,B2,0,A,1,0
1149,United States,www.google.com,IN,B1,1,A,17,0
1150,India,iPhone-app,TR,B5,0,B,30,0
1151,India,email,HS,B7,0,A,26,0
1152,India,Dir,TR,B1,0,A,26,0
1153,India,blog,BS,B7,0,A,10,0
1154,India,blog,TR,B7,0,B,10,0
1155,India,Phone,Phone,B7,0,A,2,0
1156,United States,Dir,IN,B1,0,A,28,0
1157,India,www.google.co.in,GC,B7,0,A,10,0
1158,United States,www.google.com,IN,B7,1,A,0,1
1159,India,Custom Payment Link,Custom Link,B7,1,A,5,0
1160,India,www.youtube.com,GC,B2,0,A,4,0
1161,India,google-search,IN,B4,0,A,5,0
1162,India,google-search,TR,B4,0,A,10,0
1163,United States,Direct,IN,B5,0,A,4,0
1164,India,android-app,TR,B6,0,B,10,0
1165,India,android-app,TR,B6,0,B,10,0
1166,India,www.google.com,TR,B6,0,B,10,0
1167,India,google-search,TR,B7,0,A,10,0
1168,India,www.youtube.com,GC,B7,0,A,10,0
